id_pokedex,nombre,especie,generacion,tipo_1,tipo_2,numero_tipos,ps,ataque,defensa,ataque_especial,defensa_especial,velocidad,total_estadisticas_base,altura_m,peso_kg,experiencia_base,habilidad_1,habilidad_2,habilidad_oculta,color,forma,habitat,ritmo_crecimiento,grupos_huevo,es_legendario,es_mitico,es_bebe,tasa_captura,felicidad_base,contador_eclosion,tasa_genero,descripcion,url_sprite,es_tipo_dual,imc,proporcion_ataque_defensa,total_fisico,total_especial,total_ofensivo,total_defensivo,distribucion_genero,nivel_estadisticas
865,Sirfetch’D,Pokémon Pato Salvaje,Generacion 8,lucha,,1,62,135,95,68,82,65,507,0.8,117.0,177,Impasible,,Intrépido,blanco,alas,,medio,"volador, tierra",Falso,Falso,Falso,45,50,20,4,Los ejemplares que superan numerosos combates evolucionan y adoptan esta forma. Abandonan el terreno de combate en cuanto el puerro se seca.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/865.png,Falso,182.8,1.42,230,150,268,239,50% Macho / 50% Hembra,Fuerte (500-599)
866,Mr. Rime,Pokémon Cómico,Generacion 8,hielo,psiquico,2,80,85,75,110,100,70,520,1.5,58.2,182,Tumbos,Antibarrera,Gélido,morado,humanoide,,medio,humanoide,Falso,Falso,Falso,45,50,25,4,Es un bailarín consumado de claqué. Agita su bastón de hielo mientras exhibe su destreza con gráciles pasos.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/866.png,Verdadero,25.9,1.13,160,210,265,255,50% Macho / 50% Hembra,Fuerte (500-599)
867,Runerigus,Pokémon Resquemor,Generacion 8,tierra,fantasma,2,58,95,145,50,105,30,483,1.6,66.6,169,Alma Errante,,,gris,masa,,medio,"mineral, indeterminado",Falso,Falso,Falso,90,50,25,4,"Una poderosa maldición pesa sobre esta antigua imagen grabada, que ha cobrado vida tras adueñarse del alma de Yamask.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/867.png,Verdadero,26.0,0.66,240,155,175,308,50% Macho / 50% Hembra,Promedio (400-499)
868,Milcery,Pokémon Nata,Generacion 8,hada,,1,45,40,40,50,61,34,270,0.2,0.3,54,Velo Dulce,,Velo Aroma,blanco,bola,,medio,"hada, indeterminado",Falso,Falso,Falso,200,50,20,8,Su cremoso cuerpo surgió a partir de la unión de partículas odoríferas de dulces aromas presentes en el aire.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/868.png,Falso,7.5,1.0,80,111,124,146,Siempre hembra,Debil (<300)
869,Alcremie,Pokémon Nata,Generacion 8,hada,,1,65,60,75,110,121,64,495,0.3,0.5,173,Velo Dulce,,Velo Aroma,blanco,masa,,medio,"hada, indeterminado",Falso,Falso,Falso,100,50,20,8,Obsequia bayas decoradas con nata a aquellos Entrenadores en los que confía.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/869.png,Falso,5.6,0.8,135,231,234,261,Siempre hembra,Promedio (400-499)
870,Falinks,Pokémon Formación,Generacion 8,lucha,,1,65,100,100,70,60,75,470,3.0,62.0,165,Armadura Batalla,,Competitivo,amarillo,cabezas,,medio,"hada, mineral",Falso,Falso,Falso,45,50,25,-1,"Este Pokémon consta de cinco subalternos y un líder, cuyas órdenes obedecen sin rechistar.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/870.png,Falso,6.9,1.0,200,130,245,225,Sin genero,Promedio (400-499)
871,Pincurchin,Pokémon Erizo de Mar,Generacion 8,electrico,,1,48,101,95,91,85,15,435,0.3,1.0,152,Pararrayos,,Electrogénesis,morado,tentaculos,,medio,"agua1, indeterminado",Falso,Falso,Falso,75,50,20,4,Libera electricidad por la punta de las púas. Con sus afilados dientes raspa las algas pegadas a las rocas para ingerirlas.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/871.png,Falso,11.1,1.06,196,176,207,228,50% Macho / 50% Hembra,Promedio (400-499)
872,Snom,Pokémon Gusano,Generacion 8,hielo,bicho,2,30,25,35,45,30,20,185,0.3,3.8,37,Polvo Escudo,,Escama de Hielo,blanco,serpentino,,medio,bicho,Falso,Falso,Falso,190,50,20,4,Teje un hilo gélido que le permite aferrarse a las ramas y simula ser un carámbano mientras duerme.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/872.png,Verdadero,42.2,0.71,60,75,90,95,50% Macho / 50% Hembra,Debil (<300)
873,Frosmoth,Pokémon Polillahielo,Generacion 8,hielo,bicho,2,70,65,60,125,90,65,475,1.3,42.0,166,Polvo Escudo,,Escama de Hielo,blanco,alas_insecto,,medio,bicho,Falso,Falso,Falso,75,50,20,4,"La temperatura de sus alas es de -180 °C. Sobrevuela el campo esparciendo sus gélidas escamas, como si de nieve se tratase.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/873.png,Verdadero,24.9,1.08,125,215,255,220,50% Macho / 50% Hembra,Promedio (400-499)
874,Stonjourner,Pokémon Megalito,Generacion 8,roca,,1,100,125,135,20,20,70,470,2.5,520.0,165,Fuente Energía,,,gris,piernas,,lento,mineral,Falso,Falso,Falso,60,50,25,4,Pasa el tiempo observando inmóvil el recorrido del sol sobre las extensas praderas que habita. Se especializa en técnicas de ágiles patadas.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/874.png,Falso,83.2,0.93,260,40,215,255,50% Macho / 50% Hembra,Promedio (400-499)
875,Eiscue,Pokémon Pingüino,Generacion 8,hielo,,1,75,80,110,65,90,50,470,1.4,89.0,165,Cara de Hielo,,,azul,erguido,,lento,"agua1, tierra",Falso,Falso,Falso,60,50,25,4,La corriente lo ha transportado hasta aquí desde un lugar sumamente gélido. Utiliza el hielo para mantener la cara refrigerada en todo momento.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/875.png,Falso,45.4,0.73,190,155,195,275,50% Macho / 50% Hembra,Promedio (400-499)
876,Indeedee,Pokémon Sensorio,Generacion 8,psiquico,normal,2,60,65,55,105,95,95,475,0.9,28.0,166,Foco Interno,Sincronía,Psicogénesis,morado,erguido,,rapido,hada,Falso,Falso,Falso,30,140,40,4,Percibe las emociones del objetivo con los cuernos de la cabeza. Los machos están atentos a cualquier cosa que necesite su Entrenador.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/876.png,Verdadero,34.6,1.18,120,200,265,210,50% Macho / 50% Hembra,Promedio (400-499)
877,Morpeko,Pokémon Dos Caras,Generacion 8,electrico,siniestro,2,58,95,58,70,58,97,436,0.3,3.0,153,Mutapetito,,,amarillo,humanoide,,medio,"tierra, hada",Falso,Falso,Falso,180,50,10,4,Siempre tiene hambre. Se nutre de las semillas que guarda en una suerte de bolsillos para generar electricidad.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/877.png,Verdadero,33.3,1.64,153,128,262,174,50% Macho / 50% Hembra,Promedio (400-499)
878,Cufant,Pokémon Broncefante,Generacion 8,acero,,1,72,80,49,40,49,40,330,1.2,100.0,66,Potencia Bruta,,Metal Pesado,amarillo,cuadrupedo,,medio,"tierra, mineral",Falso,Falso,Falso,190,50,25,4,Su constitución fornida le permite transportar sin inmutarse cargas de 5 toneladas. Utiliza la trompa para excavar la tierra.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/878.png,Falso,69.4,1.63,129,89,160,170,50% Macho / 50% Hembra,Debajo del promedio (300-399)
879,Copperajah,Pokémon Broncefante,Generacion 8,acero,,1,122,130,69,80,69,30,500,3.0,650.0,175,Potencia Bruta,,Metal Pesado,verde,cuadrupedo,,medio,"tierra, mineral",Falso,Falso,Falso,90,50,25,4,Su piel verdosa es resistente al agua. Proviene de tierras lejanas y presta ayuda a las personas en la realización de ciertos trabajos.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/879.png,Falso,72.2,1.88,199,149,240,260,50% Macho / 50% Hembra,Fuerte (500-599)
880,Dracozolt,Pokémon Fósil,Generacion 8,electrico,dragon,2,90,100,90,80,70,75,505,1.8,190.0,177,Absorbe Elec,Entusiasmo,Ímpetu Arena,verde,erguido,,lento,sin_huevos,Falso,Falso,Falso,45,50,35,-1,"La robustez de su tren inferior lo hacía invencible en la antigüedad, pero se extinguió tras comerse todas las plantas de las que se nutría.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/880.png,Verdadero,58.6,1.11,190,150,255,250,Sin genero,Fuerte (500-599)
881,Arctozolt,Pokémon Fósil,Generacion 8,electrico,hielo,2,90,100,90,90,80,55,505,2.3,150.0,177,Absorbe Elec,Elec. Estática,Quitanieves,azul,erguido,,lento,sin_huevos,Falso,Falso,Falso,45,50,35,-1,"La parte superior del cuerpo está congelada y, al temblar, genera electricidad. Camina con suma dificultad.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/881.png,Verdadero,28.4,1.11,190,170,245,260,Sin genero,Fuerte (500-599)
882,Dracovish,Pokémon Fósil,Generacion 8,agua,dragon,2,90,90,100,70,80,75,505,2.3,215.0,177,Absorbe Agua,Mandíbula Fuerte,Ímpetu Arena,verde,piernas,,lento,sin_huevos,Falso,Falso,Falso,45,50,35,-1,"Su excelente capacidad motriz y la fuerza de su mandíbula lo hacían antaño invencible, pero dar caza a todas sus presas propició su extinción.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/882.png,Verdadero,40.6,0.9,190,150,235,270,Sin genero,Fuerte (500-599)
883,Arctovish,Pokémon Fósil,Generacion 8,agua,hielo,2,90,90,100,80,90,55,505,2.0,175.0,177,Absorbe Agua,Gélido,Quitanieves,azul,pez,,lento,sin_huevos,Falso,Falso,Falso,45,50,35,-1,"Atrapa a sus presas congelando su entorno, pero la ubicación de la boca encima de la cabeza le genera dificultades para deglutirlas.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/883.png,Verdadero,43.8,0.9,190,170,225,280,Sin genero,Fuerte (500-599)
884,Duraludon,Pokémon Aleación,Generacion 8,acero,dragon,2,70,95,115,120,50,85,535,1.8,40.0,187,Metal Liviano,Metal Pesado,Acérrimo,blanco,erguido,,medio,"mineral, dragon",Falso,Falso,Falso,45,50,30,4,"Su cuerpo, similar a un metal pulido, es tan ligero como robusto. Sin embargo, tiene el defecto de que se oxida con facilidad.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/884.png,Verdadero,12.3,0.83,210,170,300,235,50% Macho / 50% Hembra,Fuerte (500-599)
885,Dreepy,Pokémon Resentido,Generacion 8,dragon,fantasma,2,28,60,30,40,30,82,270,0.5,2.0,54,Cuerpo Puro,Allanamiento,Cuerpo Maldito,verde,serpentino,,lento,"indeterminado, dragon",Falso,Falso,Falso,45,50,40,4,Habitaba los mares en tiempos inmemoriales. Ha revivido en forma de Pokémon de tipo Fantasma para vagar por su antigua morada.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/885.png,Verdadero,8.0,2.0,90,70,182,88,50% Macho / 50% Hembra,Debil (<300)
886,Drakloak,Pokémon Cuidador,Generacion 8,dragon,fantasma,2,68,80,50,60,50,102,410,1.4,11.0,144,Cuerpo Puro,Allanamiento,Cuerpo Maldito,verde,brazos,,lento,"indeterminado, dragon",Falso,Falso,Falso,45,50,40,4,"Vuela a una velocidad de 200 km/h. Lucha junto a un Dreepy, al que cuida hasta el momento de su evolución.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/886.png,Verdadero,5.6,1.6,130,110,242,168,50% Macho / 50% Hembra,Promedio (400-499)
887,Dragapult,Pokémon Furtivo,Generacion 8,dragon,fantasma,2,88,120,75,100,75,142,600,3.0,50.0,300,Cuerpo Puro,Allanamiento,Cuerpo Maldito,verde,erguido,,lento,"indeterminado, dragon",Falso,Falso,Falso,45,50,40,4,"Vive en compañía de Dreepy, a los que hospeda en el interior de sus cuernos. Los dispara a velocidad supersónica en combate.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/887.png,Verdadero,5.6,1.6,195,175,362,238,50% Macho / 50% Hembra,Legendario/Pseudo (600+)
888,Zacian,Pokémon Guerrero,Generacion 8,hada,,1,92,120,115,80,115,138,660,2.8,110.0,335,Espada Indómita,,,azul,cuadrupedo,,lento,sin_huevos,Verdadero,Falso,Falso,10,0,120,-1,Este Pokémon está considerado como un héroe de leyenda. Absorbe el metal para transformarlo y emplearlo como armamento.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/888.png,Falso,14.0,1.04,235,195,338,322,Sin genero,Legendario/Pseudo (600+)
889,Zamazenta,Pokémon Guerrero,Generacion 8,lucha,,1,92,120,115,80,115,138,660,2.9,210.0,335,Escudo Recio,,,rojo,cuadrupedo,,lento,sin_huevos,Verdadero,Falso,Falso,10,0,120,-1,"Este Pokémon se erigió en salvador de Galar, tras unir fuerzas con un rey de los hombres. Absorbe el metal para utilizarlo en combate.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/889.png,Falso,25.0,1.04,235,195,338,322,Sin genero,Legendario/Pseudo (600+)
890,Eternatus,Pokémon Gigantesco,Generacion 8,veneno,dragon,2,140,85,95,145,95,130,690,20.0,950.0,345,Presión,,,morado,alas,,lento,sin_huevos,Verdadero,Falso,Falso,255,0,120,-1,Se alimenta de la energía que brota de la tierra de Galar absorbiéndola por el núcleo del pecho.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/890.png,Verdadero,2.4,0.89,180,240,360,330,Sin genero,Legendario/Pseudo (600+)
891,Kubfu,Pokémon Kung-fu,Generacion 8,lucha,,1,60,90,60,53,50,72,385,0.6,12.0,77,Foco Interno,,,gris,erguido,,lento,sin_huevos,Verdadero,Falso,Falso,3,50,120,1,"Perfecciona su técnica mediante una estricta disciplina. Según la corriente marcial que siga, adoptará una forma u otra al evolucionar.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/891.png,Falso,33.3,1.5,150,103,215,170,88% Macho / 12% Hembra,Debajo del promedio (300-399)
892,Urshifu,Pokémon Kung-fu,Generacion 8,lucha,siniestro,2,100,130,100,63,60,97,550,1.9,105.0,275,Puño Invisible,,,gris,humanoide,,lento,sin_huevos,Verdadero,Falso,Falso,3,50,120,1,Su estilo de lucha se basa en abatir a sus rivales de un solo golpe. Se abalanza sobre ellos con su puño cincelado por el entrenamiento.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/892.png,Verdadero,29.1,1.3,230,123,290,260,88% Macho / 12% Hembra,Fuerte (500-599)
893,Zarude,Pokémon Simiestro,Generacion 8,siniestro,planta,2,105,120,105,70,95,105,600,1.8,70.0,300,Defensa Hoja,,,verde,erguido,,lento,sin_huevos,Falso,Verdadero,Falso,3,0,120,-1,"Viven en manada en la selva. Debido a su marcada agresividad, son muy temidos por otros Pokémon selváticos.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/893.png,Verdadero,21.6,1.14,225,165,295,305,Sin genero,Legendario/Pseudo (600+)
894,Regieleki,Pokémon Electrón,Generacion 8,electrico,,1,80,100,50,100,50,200,580,1.2,145.0,290,Transistor,,,amarillo,humanoide,,lento,sin_huevos,Verdadero,Falso,Falso,3,35,120,-1,"Su cuerpo entero es energía eléctrica. Por lo visto, quitarle los anillos que lleva libera su poder oculto.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/894.png,Falso,100.7,2.0,150,150,400,180,Sin genero,Fuerte (500-599)
895,Regidrago,Pokémon Dragosfera,Generacion 8,dragon,,1,200,100,50,100,50,80,580,2.1,200.0,290,Mandíbula Dragón,,,verde,humanoide,,lento,sin_huevos,Verdadero,Falso,Falso,3,35,120,-1,"Cierta teoría afirma que la forma de sus brazos representa la cabeza de un Pokémon dragón ancestral, aunque esto no ha podido verificarse.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/895.png,Falso,45.4,2.0,150,150,280,300,Sin genero,Fuerte (500-599)
896,Glastrier,Pokémon Corcel Feroz,Generacion 8,hielo,,1,100,145,130,65,110,30,580,2.2,800.0,290,Relincho Blanco,,,blanco,cuadrupedo,,lento,sin_huevos,Verdadero,Falso,Falso,3,35,120,-1,Libera un potente vaho gélido por las pezuñas. Un ser violento que no duda en tomar a la fuerza todo cuanto desea.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/896.png,Falso,165.3,1.12,275,175,240,340,Sin genero,Fuerte (500-599)
897,Spectrier,Pokémon Corcel Veloz,Generacion 8,fantasma,,1,100,65,60,145,80,130,580,2.0,44.5,290,Relincho Negro,,,negro,cuadrupedo,,lento,sin_huevos,Verdadero,Falso,Falso,3,35,120,-1,"Examina su entorno con todos los sentidos, salvo la vista. Se dice que sus coces son capaces de robarle el alma a quien las recibe.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/897.png,Falso,11.1,1.08,125,225,340,240,Sin genero,Fuerte (500-599)
898,Calyrex,Pokémon Rey,Generacion 8,psiquico,planta,2,100,80,80,80,80,80,500,1.1,7.7,250,Nerviosismo,,,verde,humanoide,,lento,sin_huevos,Verdadero,Falso,Falso,3,100,120,-1,Un Pokémon muy compasivo agraciado con el poder de la curación. Reinó en Galar en tiempos remotos.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/898.png,Verdadero,6.4,1.0,160,160,240,260,Sin genero,Fuerte (500-599)
899,Wyrdeer,Big Horn Pokémon,Generacion 8,normal,psiquico,2,103,105,72,105,75,65,525,1.8,95.1,263,Intimidación,Cacheo,Herbívoro,gris,cuadrupedo,,lento,tierra,Falso,Falso,Falso,135,50,20,4,The black orbs shine with an uncanny light when the Pokémon is erecting invisible barriers. The fur shed from its beard retains heat well and is a highly useful material for winter clothing.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/899.png,Verdadero,29.4,1.46,177,180,275,250,50% Macho / 50% Hembra,Fuerte (500-599)
900,Kleavor,Axe Pokémon,Generacion 8,bicho,roca,2,70,135,95,45,70,85,500,1.8,89.0,175,Enjambre,Potencia Bruta,Cortante,marron,alas_insecto,,medio,bicho,Falso,Falso,Falso,115,50,20,4,"A violent creature that fells towering trees with its crude axes and shields itself with hard stone. If one should chance upon this Pokémon in the wilds, one's only recourse is to flee.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/900.png,Verdadero,27.5,1.42,230,115,265,235,50% Macho / 50% Hembra,Fuerte (500-599)
901,Ursaluna,Peat Pokémon,Generacion 8,tierra,normal,2,130,140,105,45,80,50,550,2.4,290.0,275,Agallas,Antibalas,Nerviosismo,marron,cuadrupedo,,medio,tierra,Falso,Falso,Falso,75,50,20,4,I believe it was Hisui's swampy terrain that gave Ursaluna its burly physique and newfound capacity to manipulate peat at will.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/901.png,Verdadero,50.3,1.33,245,125,235,315,50% Macho / 50% Hembra,Fuerte (500-599)
902,Basculegion,Big Fish Pokémon,Generacion 8,agua,fantasma,2,120,112,65,80,75,78,530,3.0,110.0,265,Nado Rápido,Adaptable,Rompemoldes,verde,pez,,medio,agua2,Falso,Falso,Falso,135,50,20,4,Clads itself in the souls of comrades that perished before fulfilling their goals of journeying upstream. No other species throughout all Hisui's rivers is Basculegion's equal.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/902.png,Verdadero,12.2,1.72,177,155,270,260,50% Macho / 50% Hembra,Fuerte (500-599)
903,Sneasler,Free Climb Pokémon,Generacion 8,lucha,veneno,2,80,130,60,40,80,120,510,1.3,43.0,102,Presión,Liviano,Toque Tóxico,gris,erguido,,medio_lento,tierra,Falso,Falso,Falso,135,50,20,4,"Because of Sneasler's virulent poison and daunting physical prowess, no other species could hope to best it on the frozen highlands. Preferring solitude, this species does not form packs.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/903.png,Verdadero,25.4,2.17,190,120,290,220,50% Macho / 50% Hembra,Fuerte (500-599)
904,Overqwil,Pin Cluster Pokémon,Generacion 8,siniestro,veneno,2,85,115,95,65,65,85,510,2.5,60.5,179,Punto Tóxico,Nado Rápido,Intimidación,negro,pez,,medio,agua2,Falso,Falso,Falso,135,50,20,4,Its lancelike spikes and savage temperament have earned it the nickname ”sea fiend.” It slurps up poison to nourish itself.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/904.png,Verdadero,9.7,1.21,210,130,265,245,50% Macho / 50% Hembra,Fuerte (500-599)
905,Enamorus,Love-Hate Pokémon,Generacion 8,hada,volador,2,74,115,70,135,80,106,580,1.6,48.0,116,Gran Encanto,,Respondón,rosa,brazos,,lento,sin_huevos,Verdadero,Falso,Falso,3,50,20,8,"When it flies to this land from across the sea, the bitter winter comes to an end. According to legend, this Pokémon's love gives rise to the budding of fresh life across Hisui.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/905.png,Verdadero,18.7,1.64,185,215,356,224,Siempre hembra,Fuerte (500-599)
906,Sprigatito,Grass Cat Pokémon,Generacion 9,planta,,1,40,61,54,45,45,65,310,0.4,4.1,62,Espesura,,Mutatipo,verde,cuadrupedo,,medio_lento,"tierra, planta",Falso,Falso,Falso,45,50,20,1,Its fluffy fur is similar in composition to plants. This Pokémon frequently washes its face to keep it from drying out.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/906.png,Falso,25.6,1.13,115,90,171,139,88% Macho / 12% Hembra,Debajo del promedio (300-399)
